chr	start	stop	name	pct_at	pct_gc	num_A	num_C	num_G	num_T	num_N	num_oth	seq_len
10	4290612	4291700	GRMZM2G361968	0.301471	0.698529	170	428	332	158	0	0	1088
10	4309929	4312171	GRMZM2G044736	0.395629	0.604371	488	709	646	399	0	0	2242
10	4396463	4399156	GRMZM2G125001	0.507612	0.492388	685	629	697	682	0	0	2693
10	4393806	4395066	GRMZM2G424625	0.402381	0.597619	232	355	398	275	0	0	1260
10	4393971	4395066	GRMZM2G424628	0.421918	0.578082	204	294	339	258	0	0	1095
10	4449603	4458481	GRMZM2G443565	0.541563	0.458437	2436	2065	2005	2372	0	0	8878
10	4469325	4472164	GRMZM2G156150	0.508982	0.491018	724	670	724	721	0	0	2839
10	4519228	4520682	AC196978	0.469051	0.530949	373	411	361	309	0	0	1454
10	4513755	4518758	GRMZM2G044372	0.515691	0.484309	1157	1216	1207	1423	0	0	5003
10	4529984	4531756	GRMZM2G054481	0.480248	0.519752	461	440	481	390	0	0	1772
10	4527742	4529264	GRMZM2G356128	0.513798	0.486202	416	321	419	366	0	0	1522
10	4561179	4568011	GRMZM2G036685	0.551230	0.448770	2038	1607	1459	1728	0	0	6832
10	4588444	4589130	AC196978	0.287172	0.712828	105	235	254	92	0	0	686
10	4587514	4589209	GRMZM2G407189	0.448968	0.551032	384	438	496	377	0	0	1695
10	4589326	4595076	GRMZM5G835772	0.595478	0.404522	1917	1139	1187	1507	0	0	5750
10	4595126	4597640	GRMZM5G803318	0.512729	0.487271	716	568	657	573	0	0	2514
10	4614583	4617976	GRMZM2G022318	0.404951	0.595049	670	945	1074	704	0	0	3393
10	4641205	4667438	GRMZM2G003732	0.550985	0.449015	7424	5708	6071	7030	0	0	26233
10	4667843	4670649	GRMZM2G003750	0.558090	0.441910	886	603	637	680	0	0	2806
10	4676399	4679040	GRMZM2G003762	0.471034	0.528966	650	683	714	594	0	0	2641
10	4685000	4690508	GRMZM2G004414	0.512527	0.487473	1553	1313	1372	1270	0	0	5508
10	4684278	4684608	GRMZM2G485603	0.454545	0.545455	48	79	101	102	0	0	330
10	4692724	4696760	GRMZM2G004445	0.502725	0.497275	911	990	1017	1118	0	0	4036
10	4697234	4702141	GRMZM2G004534	0.567149	0.432851	1586	997	1127	1197	0	0	4907
10	4722205	4723095	AC188612	0.382022	0.617977	159	287	263	181	0	0	890
10	4732323	4739129	GRMZM2G479967	0.563620	0.436380	1818	1495	1475	2018	0	0	6806
10	4740033	4741045	GRMZM2G031317	0.424901	0.575099	204	249	333	226	0	0	1012
10	4752398	4753181	GRMZM2G031261	0.435504	0.564496	179	191	251	162	0	0	783
10	4779363	4780099	GRMZM2G031033	0.354620	0.645380	112	240	235	149	0	0	736
10	4822448	4824118	GRMZM2G324231	0.259880	0.740120	227	614	622	207	0	0	1670
10	4874771	4883106	GRMZM2G314661	0.563287	0.436713	2384	1622	2018	2311	0	0	8335
10	4899051	4914644	GRMZM2G014282	0.619765	0.380235	4900	2842	3087	4764	0	0	15593
10	4989354	4993130	GRMZM2G050774	0.439354	0.560646	750	1103	1014	909	0	0	3776
10	4996875	4998858	GRMZM2G050709	0.357539	0.642461	348	632	642	361	0	0	1983
10	4994122	4995148	GRMZM2G050730	0.436647	0.563353	193	311	267	255	0	0	1026
10	5006085	5010499	GRMZM2G350841	0.475306	0.524694	970	1171	1145	1128	0	0	4414
10	5109794	5111451	GRMZM2G159208	0.330115	0.669885	281	542	568	266	0	0	1657
10	5116325	5118271	GRMZM2G159179	0.344296	0.655704	338	601	675	332	0	0	1946
10	5111956	5113410	GRMZM2G159193	0.318432	0.681568	214	484	507	249	0	0	1454
10	5122771	5123808	AC218932	0.387657	0.612343	157	320	315	245	0	0	1037
10	5125136	5127241	GRMZM2G159119	0.384323	0.615677	383	623	673	426	0	0	2105
10	5225394	5228032	GRMZM2G434170	0.415087	0.584913	537	824	719	558	0	0	2638
10	5283319	5283543	AC198781	0.352679	0.647321	56	68	77	23	0	0	224
10	5291185	5295040	GRMZM2G702950	0.510246	0.437873	918	818	870	1049	200	0	3855
10	5379671	5379895	AC194104	0.343750	0.656250	23	77	70	54	0	0	224
10	5388540	5390605	GRMZM2G016370	0.387409	0.612591	427	659	606	373	0	0	2065
10	5383243	5386121	GRMZM5G881649	0.446143	0.553857	671	775	819	613	0	0	2878
10	5392132	5393160	AC194104	0.373541	0.626459	244	328	316	140	0	0	1028
10	5402257	5404420	GRMZM2G016264	0.380490	0.619510	414	702	638	409	0	0	2163
10	5451342	5452959	GRMZM2G044377	0.350649	0.649351	287	529	521	280	0	0	1617
10	5453370	5457659	GRMZM2G044394	0.411984	0.588016	755	1248	1274	1012	0	0	4289
10	5462323	5464901	GRMZM2G044423	0.562839	0.437161	697	575	552	754	0	0	2578
10	5465314	5465880	GRMZM2G338454	0.553004	0.446996	159	121	132	154	0	0	566
10	5484208	5484893	GRMZM2G165695	0.529927	0.470073	169	138	184	194	0	0	685
10	5485866	5488875	GRMZM2G465444	0.531406	0.468594	850	724	686	749	0	0	3009
10	5527709	5533157	GRMZM2G066496	0.575257	0.424743	1772	1093	1221	1362	0	0	5448
10	5534458	5537101	GRMZM2G366264	0.526296	0.473704	694	629	623	697	0	0	2643
10	5591910	5595820	GRMZM2G051637	0.476726	0.523274	835	982	1064	1029	0	0	3910
10	5645522	5651838	GRMZM2G164113	0.547973	0.452027	1833	1535	1320	1628	0	0	6316
10	5645819	5646964	GRMZM2G464328	0.407860	0.592140	248	371	307	219	0	0	1145
10	5722735	5732490	GRMZM2G020446	0.568016	0.431984	2889	2065	2149	2652	0	0	9755
10	5735647	5739239	GRMZM2G113228	0.610523	0.389477	990	669	730	1203	0	0	3592
10	5734819	5735466	GRMZM6G534641	0.499227	0.500773	146	184	140	177	0	0	647
10	5741707	5749232	GRMZM2G113093	0.597475	0.402525	2340	1555	1474	2156	0	0	7525
10	5751863	5755040	GRMZM2G113089	0.496065	0.503935	852	754	847	724	0	0	3177
10	5759596	5760233	GRMZM2G413275	0.444270	0.555730	132	150	204	151	0	0	637
10	5761032	5765888	GRMZM2G113073	0.551895	0.448105	1475	1056	1120	1205	0	0	4856
10	5874252	5880612	GRMZM2G104310	0.501887	0.498113	1536	1700	1468	1656	0	0	6360
10	5885143	5885502	AC198371	0.403900	0.596100	63	123	91	82	0	0	359
10	5900929	5904775	GRMZM2G065804	0.573063	0.426937	967	759	883	1237	0	0	3846
10	5908700	5909736	GRMZM2G365770	0.354247	0.645753	169	338	331	198	0	0	1036
10	5917604	5918672	AC198371	0.341760	0.658240	176	321	382	189	0	0	1068
10	6014385	6017166	GRMZM2G131120	0.587199	0.412801	780	560	588	853	0	0	2781
10	6074813	6076963	GRMZM5G805685	0.428372	0.571628	500	606	623	421	0	0	2150
10	6168361	6170371	AC207755	0.420398	0.579602	524	552	613	321	0	0	2010
10	6346565	6348686	GRMZM2G449197	0.568600	0.431400	629	511	404	577	0	0	2121
10	6355225	6359527	GRMZM2G148411	0.599489	0.400511	1384	903	820	1195	0	0	4302
10	6377439	6378545	GRMZM2G148404	0.387884	0.612116	198	299	378	231	0	0	1106
10	6406677	6407468	AC187891	0.259166	0.740834	90	259	327	115	0	0	791
10	6401894	6403519	GRMZM2G057753	0.344615	0.655385	302	555	510	258	0	0	1625
10	6534503	6534952	AC202107	0.380846	0.619154	83	100	178	88	0	0	449
10	6537637	6543056	GRMZM2G180596	0.565787	0.434213	1719	1129	1224	1347	0	0	5419
10	6551806	6552552	GRMZM2G180618	0.290885	0.709115	119	290	239	98	0	0	746
10	6593114	6599306	GRMZM2G044317	0.586725	0.413275	1629	1305	1254	2004	0	0	6192
10	6663938	6668631	GRMZM2G052515	0.564458	0.435542	1452	1031	1013	1197	0	0	4693
10	6682347	6683696	GRMZM2G052499	0.621201	0.378799	401	237	274	437	0	0	1349
10	6753230	6754252	GRMZM2G060050	0.353229	0.646771	151	341	320	210	0	0	1022
10	6829031	6829427	GRMZM2G107328	0.530303	0.469697	101	89	97	109	0	0	396
10	6865399	6866581	GRMZM2G163998	0.387479	0.612521	246	299	425	212	0	0	1182
10	6945459	6947449	GRMZM2G084276	0.500000	0.500000	488	483	512	507	0	0	1990
10	6940301	6943941	GRMZM5G839644	0.565659	0.434341	1055	850	731	1004	0	0	3640
10	7056956	7062086	GRMZM2G361621	0.628070	0.371930	1811	995	913	1411	0	0	5130
10	7108800	7111312	GRMZM2G031925	0.413217	0.586783	577	746	728	461	0	0	2512
10	7125800	7131450	GRMZM2G031656	0.542301	0.457699	1400	1221	1365	1664	0	0	5650
10	7137037	7138122	GRMZM2G031624	0.269124	0.730876	158	404	389	134	0	0	1085
10	7144065	7144768	GRMZM2G144051	0.314367	0.685633	100	236	246	121	0	0	703
10	7242270	7243397	GRMZM5G858524	0.377107	0.622893	169	371	331	256	0	0	1127
10	7317399	7318280	AC191279	0.372304	0.627696	197	271	282	131	0	0	881
10	7328021	7329109	AC191279	0.379596	0.620404	165	356	319	248	0	0	1088
10	7351909	7353039	AC187843	0.371681	0.628319	165	374	336	255	0	0	1130
10	7359658	7362688	GRMZM2G007680	0.587129	0.412871	869	678	573	910	0	0	3030
10	7372884	7374955	AC187843	0.477064	0.522936	429	607	476	559	0	0	2071
10	7398152	7400661	GRMZM2G326663	0.504185	0.495815	596	648	596	669	0	0	2509
10	7402746	7431502	GRMZM2G024499	0.562039	0.424051	8203	6545	5649	7959	400	0	28756
10	7435894	7439241	GRMZM2G037831	0.562892	0.437108	788	721	742	1096	0	0	3347
10	7444586	7445056	AC187843	0.300000	0.700000	74	150	179	67	0	0	470
10	7474174	7479423	GRMZM2G156490	0.596495	0.403505	1514	1110	1008	1617	0	0	5249
10	7470336	7472330	GRMZM2G156506	0.422768	0.577232	418	610	541	425	0	0	1994
10	7565518	7569928	GRMZM2G104795	0.610204	0.389796	1229	806	913	1462	0	0	4410
10	7588857	7590239	AC198398	0.408828	0.591172	270	420	397	295	0	0	1382
10	7658127	7659517	GRMZM2G178449	0.351079	0.648921	243	416	486	245	0	0	1390
10	7732073	7735778	GRMZM2G010093	0.575978	0.424022	1226	809	762	908	0	0	3705
10	7869639	7874006	GRMZM2G033680	0.577513	0.422487	1429	923	922	1093	0	0	4367
10	7921800	7925636	GRMZM2G136266	0.539625	0.460375	950	898	868	1120	0	0	3836
10	8089094	8101772	GRMZM2G465833	0.534469	0.465531	3338	2592	3310	3438	0	0	12678
10	8278168	8284031	GRMZM2G163550	0.489852	0.510148	1417	1399	1592	1455	0	0	5863
10	8357590	8358055	GRMZM2G041317	0.384946	0.615054	85	120	166	94	0	0	465
10	8359294	8361688	GRMZM2G343437	0.344612	0.655388	387	807	762	438	0	0	2394
10	8452980	8456529	GRMZM2G153409	0.520147	0.479853	948	810	893	898	0	0	3549
10	8664564	8665074	GRMZM2G346110	0.394118	0.605882	80	168	141	121	0	0	510
10	8708991	8717054	GRMZM2G167999	0.604738	0.395262	2056	1560	1627	2820	0	0	8063
10	8720132	8726793	GRMZM2G468799	0.572587	0.427413	1709	1419	1428	2105	0	0	6661
10	8765356	8766964	GRMZM2G031278	0.276741	0.723259	246	538	625	199	0	0	1608
10	8789859	8796974	GRMZM2G001272	0.561490	0.438510	2226	1490	1630	1769	0	0	7115
10	8808134	8810441	GRMZM2G001466	0.434764	0.565236	528	696	608	475	0	0	2307
10	8801628	8804019	GRMZM2G301122	0.524885	0.475115	595	609	527	660	0	0	2391
10	8804531	8807115	GRMZM2G301124	0.477941	0.522059	587	707	642	648	0	0	2584
10	8813217	8814588	GRMZM5G810047	0.400438	0.599562	368	336	486	181	0	0	1371
10	8852552	8853932	GRMZM2G136910	0.543478	0.456522	343	321	309	407	0	0	1380
10	8856643	8859228	GRMZM2G438176	0.546615	0.453385	697	591	581	716	0	0	2585
10	8934574	8937563	GRMZM2G472449	0.513884	0.486116	802	604	849	734	0	0	2989
10	9142798	9147732	GRMZM2G001904	0.551682	0.448318	1340	1063	1149	1382	0	0	4934
10	9217172	9219425	GRMZM2G544539	0.453174	0.546826	514	625	607	507	0	0	2253
10	9225306	9229785	GRMZM2G419806	0.516633	0.483367	1235	1030	1135	1079	0	0	4479
10	9366053	9382921	GRMZM2G118316	0.539839	0.460161	4344	4006	3756	4762	0	0	16868
10	9383490	9407371	GRMZM2G118286	0.508061	0.491939	5992	5510	6238	6141	0	0	23881
10	9409404	9411343	GRMZM2G118214	0.350181	0.649819	341	627	633	338	0	0	1939
10	9477434	9478815	GRMZM2G048850	0.350471	0.649529	270	425	472	214	0	0	1381
10	9535047	9537065	GRMZM2G324131	0.321606	0.678394	366	716	653	283	0	0	2018
10	9542116	9544171	GRMZM2G028432	0.563504	0.436496	694	466	431	464	0	0	2055
10	9583428	9592123	GRMZM2G443495	0.443703	0.556297	2051	2395	2442	1807	0	0	8695
10	9597087	9602434	GRMZM2G142019	0.583318	0.416682	1482	1246	982	1637	0	0	5347
10	9756527	9757581	GRMZM5G877489	0.472486	0.527514	320	265	291	178	0	0	1054
10	9785050	9792595	GRMZM2G002950	0.528695	0.444798	1907	1764	1592	2082	200	0	7545
10	9843511	9844081	GRMZM2G388776	0.498246	0.501754	121	139	147	163	0	0	570
10	9846410	9847128	GRMZM5G856076	0.607242	0.392758	248	158	124	188	0	0	718
10	9907951	9921132	GRMZM2G381429	0.549427	0.450573	3391	2822	3117	3851	0	0	13181
10	9990888	9995859	GRMZM5G851140	0.520217	0.479783	1357	1145	1240	1229	0	0	4971
10	10140591	10148972	GRMZM2G068710	0.514139	0.485861	2238	1942	2130	2071	0	0	8381
10	10198908	10200856	GRMZM2G046284	0.400411	0.599589	386	574	594	394	0	0	1948
10	10201844	10206274	GRMZM2G347226	0.544018	0.455982	1335	1020	1000	1075	0	0	4430
10	10248616	10251367	GRMZM2G475170	0.342057	0.657943	467	921	889	474	0	0	2751
10	10249464	10252300	GRMZM2G475197	0.391749	0.608251	570	847	878	541	0	0	2836
10	10284632	10290838	GRMZM2G093950	0.599420	0.400580	1578	1205	1281	2142	0	0	6206
10	10294381	10296487	GRMZM2G093895	0.337132	0.662868	354	675	721	356	0	0	2106
10	10399523	10404065	AC233898	0.579260	0.420740	1151	949	962	1480	0	0	4542
10	10452306	10452668	AC233898	0.240331	0.759669	47	151	124	40	0	0	362
10	10546466	10547537	GRMZM2G320023	0.408030	0.591970	240	340	294	197	0	0	1071
10	10557290	10558184	GRMZM2G132273	0.403803	0.596197	199	287	246	162	0	0	894
10	10561579	10565723	GRMZM2G132286	0.589527	0.410473	1403	862	839	1040	0	0	4144
10	10570729	10572109	GRMZM2G433484	0.367391	0.632609	276	412	461	231	0	0	1380
10	10587838	10592555	GRMZM2G026231	0.570702	0.429298	1582	1026	999	1110	0	0	4717
10	10608871	10612807	GRMZM2G103740	0.584858	0.415142	1016	829	805	1286	0	0	3936
10	10605077	10606032	GRMZM2G402493	0.397906	0.602094	224	280	295	156	0	0	955
10	10619119	10622135	GRMZM2G103662	0.460544	0.539456	663	856	771	726	0	0	3016
10	10623558	10627574	GRMZM2G103546	0.477590	0.522410	902	1067	1031	1016	0	0	4016
10	10672036	10675363	GRMZM2G319435	0.350165	0.649835	635	1077	1085	530	0	0	3327
10	10731114	10736547	GRMZM2G014397	0.585864	0.414136	1403	1194	1056	1780	0	0	5433
10	10791221	10808919	GRMZM2G005848	0.520228	0.479772	4825	4304	4187	4382	0	0	17698
10	10811716	10823441	GRMZM5G807054	0.589936	0.410064	3785	2388	2420	3132	0	0	11725
10	10825168	10831178	GRMZM5G803992	0.580699	0.419301	1528	1222	1298	1962	0	0	6010
10	10831895	10834833	GRMZM2G418432	0.357726	0.642274	537	982	905	514	0	0	2938
10	10887770	10892039	GRMZM5G813470	0.514172	0.485828	1258	1039	1035	937	0	0	4269
10	11087000	11089278	GRMZM2G076593	0.438982	0.561018	446	715	563	554	0	0	2278
10	11200702	11203044	GRMZM2G433162	0.391973	0.608027	537	645	779	381	0	0	2342
10	11319478	11321409	GRMZM2G157168	0.383739	0.616261	411	543	647	330	0	0	1931
10	11408728	11421793	GRMZM2G392513	0.554688	0.445312	3787	2720	3098	3460	0	0	13065
10	11404659	11404978	GRMZM2G704242	0.595611	0.404389	101	70	59	89	0	0	319
10	11435823	11436989	GRMZM2G392512	0.426244	0.573756	245	259	410	252	0	0	1166
10	11606865	11611320	GRMZM2G413943	0.439282	0.560718	1016	1160	1338	941	0	0	4455
10	11727114	11728956	GRMZM2G122053	0.472313	0.527687	445	466	506	425	0	0	1842
10	11753871	11754443	GRMZM2G036508	0.234266	0.765734	74	233	205	60	0	0	572
10	11754815	11761390	GRMZM2G036534	0.535665	0.464335	1919	1538	1515	1603	0	0	6575
10	11761887	11764455	GRMZM2G036764	0.530374	0.469626	627	652	554	735	0	0	2568
10	11811060	11816471	GRMZM2G059214	0.508039	0.491961	1451	1373	1289	1298	0	0	5411
10	11907529	11909687	GRMZM2G002542	0.418443	0.581557	468	633	622	435	0	0	2158
10	11920073	11921724	GRMZM2G171040	0.579649	0.420351	485	303	391	472	0	0	1651
10	12108515	12110233	GRMZM2G004060	0.360885	0.639115	333	521	577	287	0	0	1718
10	12106911	12107696	GRMZM2G004163	0.422930	0.577070	160	197	256	172	0	0	785
10	12171975	12174399	GRMZM2G094375	0.392327	0.607673	479	677	796	472	0	0	2424
10	12356730	12358280	GRMZM2G082508	0.429032	0.570968	396	392	493	269	0	0	1550
10	12419043	12421373	AC198721	0.483262	0.516738	538	576	628	588	0	0	2330
10	12527829	12529674	GRMZM2G102662	0.362060	0.637940	345	571	606	323	0	0	1845
10	12550134	12551336	GRMZM2G001194	0.328619	0.671381	214	432	375	181	0	0	1202
10	12552060	12553970	GRMZM2G001195	0.587958	0.412042	516	350	437	607	0	0	1910
10	12605880	12613562	GRMZM2G118714	0.543739	0.456261	2042	1757	1748	2135	0	0	7682
10	12640031	12649158	GRMZM2G432050	0.548044	0.451956	2386	1835	2290	2616	0	0	9127
10	12718295	12720226	GRMZM2G137407	0.518384	0.481616	469	504	426	532	0	0	1931
10	12749436	12759809	GRMZM2G063394	0.536489	0.463511	2907	2602	2206	2658	0	0	10373
10	12796345	12796578	GRMZM5G802395	0.399142	0.600858	42	55	85	51	0	0	233
10	12843576	12844780	GRMZM2G704283	0.562292	0.437708	287	317	210	390	0	0	1204
10	12849931	12850605	GRMZM2G704289	0.560831	0.439169	172	173	123	206	0	0	674
10	12927535	12933153	GRMZM2G015869	0.577608	0.422392	1759	1282	1091	1486	0	0	5618
10	13006884	13025812	GRMZM2G006493	0.537141	0.462859	5131	4606	4155	5036	0	0	18928
10	13027251	13029947	GRMZM2G006470	0.537834	0.462166	679	629	617	771	0	0	2696
10	13150179	13152257	GRMZM2G174560	0.655919	0.344081	737	392	323	626	0	0	2078
10	13160975	13162520	GRMZM2G174565	0.469903	0.530097	372	392	427	354	0	0	1545
10	13166107	13181014	GRMZM2G303655	0.526263	0.473737	4169	3673	3389	3676	0	0	14907
10	13188782	13191632	GRMZM2G426486	0.490526	0.509474	723	736	716	675	0	0	2850
10	13342552	13346844	GRMZM2G160279	0.545433	0.454567	1046	933	1018	1295	0	0	4292
10	13474812	13477238	GRMZM2G035839	0.416323	0.583677	538	674	742	472	0	0	2426
10	13497212	13499094	GRMZM2G110381	0.551010	0.448990	468	435	410	569	0	0	1882
10	13503363	13507727	GRMZM5G838435	0.581347	0.418653	1234	971	856	1303	0	0	4364
10	13559623	13562430	GRMZM2G125931	0.443890	0.556110	651	774	787	595	0	0	2807
10	13557749	13559525	GRMZM2G125985	0.461149	0.538851	449	470	487	370	0	0	1776
10	13553373	13557803	GRMZM2G126002	0.563883	0.436117	1208	973	959	1290	0	0	4430
10	13590443	13593084	AC202000	0.472170	0.527830	555	676	718	692	0	0	2641
10	13613174	13616728	GRMZM2G011746	0.559932	0.440068	976	803	761	1014	0	0	3554
10	13635681	13642910	GRMZM2G011355	0.596625	0.403375	2307	1560	1356	2006	0	0	7229
10	13646549	13653194	GRMZM2G011136	0.607223	0.392777	1848	1261	1349	2187	0	0	6645
10	13788442	13794456	GRMZM2G006042	0.525939	0.474061	1789	1499	1352	1374	0	0	6014
10	13838139	13839679	GRMZM2G169418	0.532468	0.467532	392	363	357	428	0	0	1540
10	14090023	14090466	GRMZM2G447297	0.476298	0.523702	114	134	98	97	0	0	443
10	14307489	14310722	GRMZM2G106622	0.523353	0.476647	812	775	766	880	0	0	3233
10	14449664	14451542	GRMZM2G083347	0.345048	0.654952	320	552	678	328	0	0	1878
10	14503204	14509244	GRMZM2G000339	0.537748	0.445695	1747	1390	1302	1501	100	0	6040
10	14510779	14512415	GRMZM2G000332	0.482274	0.517726	375	448	399	414	0	0	1636
10	14525055	14525651	GRMZM2G300995	0.493289	0.506711	132	132	170	162	0	0	596
10	14545992	14548528	AC198773	0.466483	0.533517	554	658	695	629	0	0	2536
10	14648063	14650931	GRMZM2G021706	0.535565	0.464435	716	741	591	820	0	0	2868
10	14695947	14698280	GRMZM2G418644	0.491642	0.508358	533	554	632	614	0	0	2333
10	14723946	14729822	GRMZM2G348992	0.582199	0.417801	1904	1239	1216	1517	0	0	5876
10	14731795	14734544	GRMZM2G048175	0.499818	0.500182	654	809	566	720	0	0	2749
10	14767639	14770294	GRMZM2G173669	0.534463	0.465537	657	689	547	762	0	0	2655
10	14913864	14916716	GRMZM2G027522	0.400421	0.599579	689	799	911	453	0	0	2852
10	14979905	14983518	GRMZM2G081541	0.545253	0.454747	936	815	828	1034	0	0	3613
10	15009186	15012223	GRMZM2G140646	0.541653	0.458347	968	654	738	677	0	0	3037
10	15035903	15038277	GRMZM2G437435	0.433446	0.566554	497	668	677	532	0	0	2374
10	15157552	15159034	GRMZM2G380112	0.420378	0.579622	377	352	507	246	0	0	1482
10	15210158	15247508	GRMZM5G862959	0.553708	0.440214	10131	8163	8279	10550	227	0	37350
10	15399015	15402275	GRMZM2G040389	0.566871	0.433129	863	680	732	985	0	0	3260
10	15410716	15413275	GRMZM2G336326	0.511528	0.488472	693	587	663	616	0	0	2559
10	15552598	15556257	GRMZM2G088689	0.498770	0.501230	857	955	879	968	0	0	3659
10	15556861	15560396	GRMZM2G088974	0.603678	0.396322	1157	727	674	977	0	0	3535
10	15719902	15720384	AC214517	0.298755	0.701245	61	136	202	83	0	0	482
10	15721330	15725739	GRMZM2G152757	0.587662	0.412338	1160	904	914	1431	0	0	4409
10	15804789	15806175	GRMZM2G399183	0.494949	0.505050	330	362	338	356	0	0	1386
10	15849347	15849925	GRMZM2G180693	0.444637	0.555363	139	161	160	118	0	0	578
10	15858169	15859769	GRMZM5G825266	0.462500	0.537500	336	430	430	404	0	0	1600
10	15921462	15924279	GRMZM5G831224	0.581470	0.418530	821	563	616	817	0	0	2817
10	16007812	16008096	GRMZM5G838054	0.598592	0.401408	80	70	44	90	0	0	284
10	16181482	16183000	GRMZM2G481471	0.584321	0.415679	464	278	353	423	0	0	1518
10	16210495	16218007	GRMZM2G181251	0.558972	0.441028	1925	1608	1705	2274	0	0	7512
10	16218810	16219787	GRMZM2G181258	0.387922	0.612078	184	305	293	195	0	0	977
10	16360160	16366108	GRMZM2G310674	0.624748	0.375252	1559	1038	1194	2157	0	0	5948
10	16377557	16378556	GRMZM2G009048	0.495495	0.504505	263	259	245	232	0	0	999
10	16497791	16504405	AC210050	0.475507	0.524494	1780	1997	1472	1365	0	0	6614
10	16492666	16509432	GRMZM2G028307	0.548372	0.451628	4850	4127	3445	4344	0	0	16766
10	16522571	16525774	GRMZM2G091819	0.587574	0.412426	887	612	709	995	0	0	3203
10	16577079	16578991	GRMZM2G091891	0.432531	0.567469	382	580	505	445	0	0	1912
10	16660240	16664788	GRMZM2G130127	0.562665	0.437335	1292	1080	909	1267	0	0	4548
10	16933977	16935960	GRMZM2G170027	0.485124	0.514876	501	546	475	461	0	0	1983
10	16942457	16945633	GRMZM2G402806	0.447418	0.552582	553	813	942	868	0	0	3176
10	16964536	16966520	GRMZM2G012879	0.483871	0.516129	501	550	474	459	0	0	1984
10	16975485	16981804	GRMZM2G070226	0.450704	0.517645	1189	1495	1776	1659	200	0	6319
10	16995271	16997299	GRMZM2G704403	0.633136	0.366864	547	359	385	737	0	0	2028
10	17082064	17083841	GRMZM2G047889	0.476646	0.523354	435	508	422	412	0	0	1777
10	17085933	17086948	GRMZM5G856142	0.589163	0.410837	357	207	210	241	0	0	1015
10	17130662	17132512	GRMZM2G302883	0.476757	0.523243	454	523	445	428	0	0	1850
10	17169994	17175767	GRMZM2G145578	0.588775	0.411225	1856	1191	1183	1543	0	0	5773
10	17531851	17548416	GRMZM5G879536	0.508421	0.491579	5107	3611	4532	3315	0	0	16565
10	17606668	17611890	GRMZM2G009795	0.578514	0.421486	1558	1239	962	1463	0	0	5222
10	17611992	17615724	GRMZM2G009448	0.582262	0.417738	866	709	850	1307	0	0	3732
10	17680793	17684284	GRMZM2G127386	0.543111	0.456889	802	779	816	1094	0	0	3491
10	17785900	17791456	GRMZM2G137510	0.537437	0.462563	1513	1281	1289	1473	0	0	5556
10	17837805	17842617	GRMZM2G140737	0.588529	0.411471	1525	982	998	1307	0	0	4812
10	17835562	17837720	GRMZM2G439860	0.468953	0.531047	522	519	627	490	0	0	2158
10	17890883	17892277	GRMZM2G046238	0.451937	0.548063	322	375	389	308	0	0	1394
10	17935355	17938616	GRMZM2G136563	0.584790	0.415210	824	662	692	1083	0	0	3261
10	18013394	18015777	AC190630	0.601343	0.398657	635	460	490	798	0	0	2383
10	18129988	18147974	GRMZM2G082271	0.572723	0.427277	5654	3875	3810	4647	0	0	17986
10	18150864	18151143	GRMZM2G704428	0.673835	0.326165	122	47	44	66	0	0	279
10	18339079	18352767	GRMZM2G015238	0.508694	0.484001	3789	3287	3338	3174	100	0	13688
10	18400787	18402452	AC214139	0.574174	0.425826	400	347	362	556	0	0	1665
10	18404577	18405742	GRMZM2G319262	0.433476	0.566524	265	287	373	240	0	0	1165
10	18515546	18516858	GRMZM2G081140	0.649390	0.350610	437	228	232	415	0	0	1312
10	18664336	18675683	GRMZM2G068382	0.566405	0.433595	3156	2483	2437	3271	0	0	11347
